,loan_amnt,term_is_36,int_rate,grade,sub_grade,emp_length,annual_inc,purpose,addr_state,dti,inq_last_6mths,open_acc,pub_rec_bankruptcies,default
3497,20000.0,0,0.11710000000000001,B,B3,1.0,179000.0,credit_card,CA,0.16399999999999998,0.0,13.0,0,0
3498,12000.0,0,0.1727,D,D3,5.0,65000.0,debt_consolidation,CO,0.1379,3.0,9.0,1,0
3499,10000.0,1,0.0603,A,A1,2.0,40000.0,debt_consolidation,MN,0.0888,0.0,15.0,0,0
3500,20000.0,0,0.11710000000000001,B,B3,6.0,48000.0,home_improvement,MA,0.11800000000000001,0.0,10.0,0,0
3501,4500.0,1,0.11710000000000001,B,B3,4.0,48000.0,debt_consolidation,WA,0.0635,2.0,5.0,0,0
3502,3200.0,1,0.11710000000000001,B,B3,10.0,81100.0,debt_consolidation,KS,0.195,0.0,10.0,0,0
3503,14000.0,1,0.079,A,A4,9.0,37947.0,credit_card,IL,0.2169,0.0,12.0,0,0
3504,21000.0,0,0.2167,F,F3,3.0,120000.0,debt_consolidation,NC,0.1186,3.0,10.0,0,0
3505,20000.0,1,0.11710000000000001,B,B3,1.0,70000.0,debt_consolidation,FL,0.1452,1.0,9.0,0,0
3506,20000.0,0,0.1349,C,C1,10.0,300000.0,debt_consolidation,NJ,0.0907,0.0,6.0,0,0
3507,10800.0,1,0.1242,B,B4,4.0,86000.0,debt_consolidation,NH,0.11410000000000001,1.0,14.0,0,0
3508,15875.0,0,0.17579999999999998,D,D4,3.0,32400.0,small_business,CA,0.2274,3.0,6.0,0,1
3509,14500.0,1,0.079,A,A4,5.0,162000.0,debt_consolidation,CT,0.048,1.0,5.0,0,0
3510,15000.0,1,0.11710000000000001,B,B3,4.0,53808.0,debt_consolidation,AR,0.1884,0.0,6.0,0,0
3511,15000.0,1,0.1427,C,C2,10.0,67200.0,small_business,CO,0.11109999999999999,0.0,2.0,1,0
3512,16000.0,0,0.12689999999999999,B,B5,10.0,70000.0,credit_card,MN,0.2016,1.0,14.0,0,0
3513,12000.0,1,0.09910000000000001,B,B1,7.0,47500.0,debt_consolidation,MN,0.14150000000000001,1.0,7.0,0,0
3514,4000.0,1,0.0662,A,A2,5.0,190000.0,other,TX,0.2108,0.0,20.0,0,0
3515,28000.0,0,0.203,E,E5,10.0,55000.0,debt_consolidation,AZ,0.1276,0.0,4.0,0,0
3516,3500.0,1,0.0603,A,A1,7.0,37980.0,major_purchase,GA,0.0496,0.0,6.0,0,0
3517,12000.0,1,0.0662,A,A2,0.0,38000.0,debt_consolidation,FL,0.1399,1.0,6.0,0,0
3518,6800.0,1,0.09910000000000001,B,B1,4.0,53000.0,major_purchase,NY,0.029900000000000003,2.0,3.0,0,0
3519,35000.0,0,0.1942,E,E3,10.0,110000.0,small_business,FL,0.1115,3.0,6.0,0,1
3520,10925.0,1,0.12689999999999999,B,B5,4.0,96000.0,debt_consolidation,NJ,0.2096,0.0,13.0,0,0
3521,8650.0,1,0.08900000000000001,A,A5,10.0,60000.0,other,FL,0.23260000000000003,0.0,11.0,0,0
3522,3500.0,1,0.08900000000000001,A,A5,5.0,59000.0,medical,NY,0.0917,0.0,7.0,0,0
3523,35000.0,1,0.1065,B,B2,7.0,90000.0,debt_consolidation,NY,0.1741,1.0,12.0,0,0
3524,15000.0,0,0.1065,B,B2,6.0,200000.0,major_purchase,MI,0.0443,0.0,7.0,0,0
3525,4950.0,1,0.079,A,A4,3.0,13200.0,debt_consolidation,TX,0.1536,1.0,5.0,0,0
3526,10000.0,1,0.1427,C,C2,10.0,90000.0,small_business,CA,0.1143,1.0,10.0,0,1
3527,10000.0,1,0.079,A,A4,4.0,66000.0,debt_consolidation,CA,0.1942,2.0,5.0,0,0
3528,4800.0,1,0.12689999999999999,B,B5,6.0,33000.0,other,IL,0.042199999999999994,0.0,3.0,0,0
3529,3200.0,1,0.1349,C,C1,10.0,78000.0,debt_consolidation,GA,0.15259999999999999,2.0,9.0,0,0
3531,3000.0,1,0.09910000000000001,B,B1,5.0,34800.0,house,PA,0.1417,3.0,3.0,0,0
3532,2850.0,1,0.1527,C,C4,3.0,19200.0,debt_consolidation,PA,0.1875,3.0,11.0,0,0
3533,6000.0,1,0.1427,C,C2,10.0,195000.0,vacation,FL,0.16469999999999999,2.0,13.0,0,0
3534,2500.0,1,0.11710000000000001,B,B3,10.0,67000.0,debt_consolidation,VA,0.17300000000000001,1.0,16.0,1,0
3535,15000.0,1,0.1677,D,D2,3.0,133000.0,credit_card,CO,0.0138,1.0,6.0,0,0
3536,12500.0,0,0.17579999999999998,D,D4,10.0,74400.0,debt_consolidation,FL,0.1444,0.0,8.0,0,0
3537,14000.0,1,0.079,A,A4,10.0,72000.0,credit_card,FL,0.1963,0.0,6.0,0,0
3538,3700.0,1,0.15960000000000002,C,C5,1.0,40000.0,debt_consolidation,VA,0.1434,2.0,6.0,0,0
3539,3000.0,1,0.079,A,A4,0.0,18000.0,moving,PA,0.0433,0.0,5.0,1,0
3540,1800.0,1,0.1465,C,C3,8.0,70000.0,debt_consolidation,MD,0.16149999999999998,1.0,7.0,0,0
3541,5000.0,1,0.08900000000000001,A,A5,0.0,35000.0,debt_consolidation,MN,0.0816,2.0,8.0,0,0
3542,13600.0,1,0.079,A,A4,2.0,88000.0,debt_consolidation,MA,0.1042,0.0,16.0,0,0
3543,32875.0,0,0.1942,E,E3,10.0,87600.0,debt_consolidation,TX,0.2373,0.0,18.0,0,0
3544,10000.0,1,0.1242,B,B4,3.0,78000.0,debt_consolidation,CA,0.023700000000000002,2.0,6.0,0,0
3545,20000.0,0,0.1349,C,C1,3.0,84000.0,debt_consolidation,CA,0.1966,0.0,15.0,0,0
3546,21100.0,1,0.08900000000000001,A,A5,2.0,72000.0,debt_consolidation,CA,0.192,1.0,9.0,0,0
3547,12000.0,1,0.1065,B,B2,2.0,42000.0,debt_consolidation,FL,0.15289999999999998,0.0,12.0,1,0
3548,20000.0,0,0.1065,B,B2,6.0,133000.0,debt_consolidation,CA,0.20920000000000002,0.0,10.0,0,0
3549,10000.0,1,0.0662,A,A2,8.0,85000.0,debt_consolidation,CO,0.12300000000000001,0.0,7.0,0,0
3550,24000.0,0,0.1727,D,D3,3.0,106000.0,small_business,KY,0.066,1.0,5.0,0,0
3551,15000.0,1,0.0603,A,A1,10.0,50000.0,debt_consolidation,NJ,0.066,3.0,6.0,0,0
3552,5000.0,1,0.1349,C,C1,3.0,38400.0,debt_consolidation,CA,0.1519,2.0,8.0,0,0
3553,8000.0,1,0.1677,D,D2,6.0,40000.0,debt_consolidation,OH,0.1989,3.0,12.0,0,1
3554,16000.0,1,0.0603,A,A1,10.0,98000.0,home_improvement,MA,0.1711,1.0,15.0,0,0
3555,21000.0,1,0.079,A,A4,10.0,79000.0,home_improvement,CA,0.1015,3.0,7.0,0,0
3556,4000.0,1,0.1065,B,B2,10.0,300000.0,debt_consolidation,FL,0.1363,0.0,16.0,0,0
3557,4400.0,1,0.11710000000000001,B,B3,10.0,120000.0,credit_card,CA,0.1807,1.0,12.0,0,0
3558,12000.0,0,0.1349,C,C1,0.0,100000.0,debt_consolidation,CA,0.20879999999999999,0.0,13.0,0,1
3559,15000.0,1,0.0603,A,A1,0.0,57500.0,wedding,FL,0.0096,0.0,7.0,0,0
3560,7000.0,1,0.1465,C,C3,0.0,50000.0,debt_consolidation,CA,0.1128,1.0,7.0,0,0
3562,7750.0,1,0.12689999999999999,B,B5,8.0,29000.0,credit_card,GA,0.1394,2.0,8.0,0,0
3563,11500.0,1,0.08900000000000001,A,A5,6.0,55000.0,debt_consolidation,WV,0.1852,0.0,10.0,0,0
3564,22750.0,0,0.17579999999999998,D,D4,10.0,45000.0,debt_consolidation,PA,0.1693,1.0,7.0,0,0
3565,18000.0,1,0.11710000000000001,B,B3,0.0,85000.0,credit_card,NY,0.1419,1.0,22.0,0,0
3566,12000.0,0,0.1242,B,B4,7.0,39481.0,debt_consolidation,MO,0.162,0.0,7.0,0,0
3567,15000.0,1,0.1527,C,C4,1.0,30000.0,debt_consolidation,MI,0.1036,3.0,7.0,0,0
3568,35000.0,0,0.1991,E,E4,1.0,300000.0,debt_consolidation,FL,0.0385,0.0,5.0,0,0
3569,25000.0,0,0.11710000000000001,B,B3,10.0,75000.0,debt_consolidation,IL,0.13419999999999999,0.0,5.0,0,0
3570,22000.0,1,0.11710000000000001,B,B3,3.0,84000.0,debt_consolidation,PA,0.1326,0.0,6.0,0,0
3571,25600.0,0,0.1427,C,C2,4.0,86000.0,debt_consolidation,NY,0.2651,1.0,16.0,0,0
3572,9000.0,1,0.0662,A,A2,4.0,54000.0,debt_consolidation,NY,0.11800000000000001,0.0,10.0,0,0
3573,9500.0,1,0.11710000000000001,B,B3,2.0,90000.0,debt_consolidation,CA,0.2263,0.0,20.0,0,0
3574,11200.0,1,0.11710000000000001,B,B3,3.0,78402.0,debt_consolidation,CA,0.1024,0.0,3.0,0,0
3575,16000.0,0,0.1942,E,E3,1.0,60000.0,debt_consolidation,OK,0.062,2.0,3.0,1,0
3576,4000.0,1,0.079,A,A4,6.0,45000.0,credit_card,IL,0.0496,0.0,4.0,0,0
3577,8000.0,1,0.1942,E,E3,3.0,30000.0,debt_consolidation,IL,0.1856,1.0,6.0,0,0
3578,14000.0,0,0.1349,C,C1,10.0,45000.0,debt_consolidation,OK,0.14429999999999998,3.0,6.0,0,1
3579,6000.0,1,0.1427,C,C2,5.0,180000.0,other,CA,0.18469999999999998,1.0,15.0,0,0
3580,16000.0,1,0.1677,D,D2,10.0,144000.0,debt_consolidation,PA,0.21030000000000001,3.0,20.0,0,0
3582,10000.0,1,0.09910000000000001,B,B1,1.0,45000.0,credit_card,FL,0.20879999999999999,0.0,7.0,0,0
3583,12000.0,1,0.1065,B,B2,3.0,60000.0,credit_card,AR,0.1698,3.0,12.0,0,0
3584,17200.0,1,0.1427,C,C2,0.0,75000.0,credit_card,CA,0.128,0.0,7.0,0,0
3585,12000.0,1,0.1465,C,C3,10.0,88000.0,home_improvement,MO,0.1514,2.0,9.0,1,0
3586,18250.0,0,0.1349,C,C1,10.0,45000.0,debt_consolidation,GA,0.2003,1.0,9.0,0,1
3587,3000.0,1,0.1242,B,B4,0.0,43500.0,other,NC,0.245,0.0,5.0,0,0
3588,6700.0,1,0.08900000000000001,A,A5,3.0,22080.0,credit_card,NY,0.2141,0.0,8.0,0,0
3589,10000.0,1,0.0662,A,A2,10.0,91154.0,other,CA,0.058499999999999996,0.0,15.0,0,0
3590,23500.0,1,0.1349,C,C1,0.0,48000.0,debt_consolidation,FL,0.122,2.0,7.0,0,0
3591,3000.0,1,0.12689999999999999,B,B5,10.0,47000.0,home_improvement,NV,0.18230000000000002,1.0,9.0,0,0
3592,35000.0,0,0.1942,E,E3,3.0,180000.0,debt_consolidation,NY,0.11230000000000001,0.0,18.0,0,0
3593,25000.0,1,0.079,A,A4,4.0,118000.0,home_improvement,GA,0.0002,3.0,8.0,0,0
3594,11050.0,1,0.12689999999999999,B,B5,2.0,120000.0,debt_consolidation,CA,0.0888,0.0,8.0,0,0
3595,11200.0,1,0.1427,C,C2,10.0,46000.0,credit_card,TX,0.1938,3.0,12.0,0,0
3596,3000.0,1,0.1991,E,E4,10.0,71760.0,other,CA,0.058899999999999994,1.0,4.0,0,0
3597,8000.0,1,0.079,A,A4,6.0,75000.0,car,NY,0.0741,1.0,7.0,0,0
3599,8000.0,1,0.1427,C,C2,10.0,110000.0,wedding,NV,0.10800000000000001,2.0,20.0,0,0
3600,8000.0,1,0.12689999999999999,B,B5,2.0,40000.0,debt_consolidation,MO,0.23129999999999998,2.0,6.0,0,1
3601,6000.0,1,0.0662,A,A2,3.0,24000.0,other,CO,0.1845,2.0,7.0,0,0
3602,8500.0,1,0.1427,C,C2,2.0,18000.0,credit_card,NV,0.1253,2.0,5.0,0,0
3603,14000.0,1,0.079,A,A4,1.0,111239.96,credit_card,AZ,0.2311,0.0,10.0,0,0
3604,18000.0,1,0.079,A,A4,3.0,46000.0,debt_consolidation,HI,0.1017,1.0,7.0,0,0
3605,3650.0,1,0.09910000000000001,B,B1,1.0,12960.0,other,VA,0.0639,0.0,3.0,0,0
3606,22575.0,0,0.2089,F,F1,0.0,84000.0,small_business,MD,0.0241,2.0,6.0,0,1
3607,35000.0,0,0.15960000000000002,C,C5,10.0,102158.0,major_purchase,FL,0.1461,1.0,24.0,0,0
3608,16000.0,0,0.19030000000000002,E,E2,10.0,75000.0,debt_consolidation,CA,0.084,0.0,5.0,0,0
3609,2400.0,1,0.09910000000000001,B,B1,4.0,8280.0,credit_card,NC,0.0812,0.0,4.0,0,0
3611,8000.0,1,0.1427,C,C2,3.0,90000.0,debt_consolidation,CT,0.0968,1.0,8.0,0,0
3613,35000.0,0,0.11710000000000001,B,B3,4.0,80000.0,debt_consolidation,IL,0.2261,0.0,9.0,0,0
3614,17000.0,0,0.1864,E,E1,10.0,70000.0,debt_consolidation,TX,0.192,1.0,7.0,0,0
3615,12500.0,1,0.19030000000000002,E,E2,10.0,96000.0,other,TX,0.1782,0.0,5.0,0,0
3616,12000.0,0,0.1825,D,D5,4.0,24000.0,debt_consolidation,CO,0.10400000000000001,0.0,5.0,0,1
3617,6400.0,1,0.08900000000000001,A,A5,4.0,35000.0,wedding,AZ,0.1845,0.0,4.0,0,0
3618,2400.0,1,0.1465,C,C3,1.0,35000.0,debt_consolidation,NY,0.0271,2.0,11.0,0,0
3619,5000.0,1,0.08900000000000001,A,A5,6.0,140000.0,debt_consolidation,TX,0.2086,1.0,14.0,0,0
3620,20000.0,1,0.1242,B,B4,3.0,110000.0,debt_consolidation,CA,0.115,2.0,13.0,0,0
3621,6000.0,1,0.09910000000000001,B,B1,10.0,45000.0,credit_card,NY,0.1643,1.0,7.0,0,0
3622,11500.0,1,0.1242,B,B4,4.0,50000.0,debt_consolidation,TX,0.1656,1.0,16.0,0,0
3623,25000.0,1,0.09910000000000001,B,B1,3.0,66000.0,debt_consolidation,FL,0.15380000000000002,0.0,9.0,0,0
3624,5300.0,1,0.1465,C,C3,10.0,43218.0,debt_consolidation,MI,0.2488,1.0,7.0,0,0
3626,16000.0,0,0.1527,C,C4,5.0,43000.0,debt_consolidation,NY,0.22940000000000002,1.0,15.0,0,0
3627,20375.0,0,0.1727,D,D3,5.0,62510.0,debt_consolidation,NC,0.2152,0.0,9.0,0,0
3628,15000.0,1,0.1465,C,C3,2.0,75000.0,credit_card,TX,0.1307,3.0,9.0,1,0
3630,21600.0,1,0.0751,A,A3,2.0,70000.0,debt_consolidation,WA,0.0787,0.0,6.0,0,0
3631,21000.0,0,0.1427,C,C2,10.0,83400.0,debt_consolidation,CA,0.2163,0.0,12.0,0,0
3634,5000.0,1,0.08900000000000001,A,A5,0.0,42000.0,debt_consolidation,NJ,0.1674,0.0,16.0,0,0
3635,24000.0,1,0.079,A,A4,4.0,115000.0,debt_consolidation,TX,0.1782,0.0,16.0,0,0
3636,4500.0,1,0.0662,A,A2,0.0,36000.0,debt_consolidation,CA,0.0943,1.0,12.0,0,0
3637,3500.0,1,0.1527,C,C4,1.0,26400.0,debt_consolidation,CA,0.0705,1.0,4.0,0,0
3638,5000.0,0,0.1527,C,C4,4.0,96000.0,car,VA,0.2284,1.0,13.0,0,0
3639,2500.0,1,0.1465,C,C3,10.0,48000.0,debt_consolidation,RI,0.14679999999999999,1.0,7.0,0,0
3640,20000.0,0,0.2235,F,F5,8.0,73000.0,debt_consolidation,VA,0.141,0.0,4.0,1,1
3641,5000.0,1,0.1065,B,B2,2.0,34000.0,debt_consolidation,MI,0.15109999999999998,2.0,10.0,0,0
3642,4000.0,1,0.11710000000000001,B,B3,4.0,25000.0,debt_consolidation,NY,0.1493,0.0,10.0,0,0
3644,21600.0,1,0.1527,C,C4,4.0,96000.0,debt_consolidation,GA,0.0951,2.0,7.0,0,1
3645,10000.0,1,0.12689999999999999,B,B5,1.0,110000.0,debt_consolidation,TX,0.1323,2.0,10.0,0,0
3646,6000.0,1,0.0662,A,A2,4.0,21640.0,debt_consolidation,KS,0.2523,0.0,10.0,0,1
3648,24000.0,1,0.079,A,A4,4.0,85000.0,debt_consolidation,CA,0.0508,0.0,10.0,0,0
3649,17000.0,1,0.0603,A,A1,4.0,61200.0,debt_consolidation,NY,0.0463,2.0,7.0,0,0
3650,2400.0,1,0.079,A,A4,3.0,63300.0,credit_card,GA,0.14730000000000001,0.0,5.0,0,0
3651,10000.0,1,0.1065,B,B2,2.0,89000.0,home_improvement,TX,0.1039,2.0,9.0,0,0
3652,14000.0,1,0.0662,A,A2,10.0,55000.0,debt_consolidation,TX,0.2018,1.0,15.0,0,0
3653,6700.0,1,0.1065,B,B2,3.0,40000.0,debt_consolidation,FL,0.066,0.0,3.0,0,0
3654,7000.0,1,0.19030000000000002,E,E2,5.0,46800.0,moving,MI,0.1336,1.0,3.0,0,1
3655,9000.0,1,0.0751,A,A3,4.0,46000.0,credit_card,CA,0.1234,1.0,13.0,0,0
3656,7400.0,0,0.17579999999999998,D,D4,10.0,63478.0,credit_card,VA,0.1125,3.0,7.0,1,0
3657,14500.0,0,0.1864,E,E1,2.0,39300.0,credit_card,VA,0.0742,0.0,8.0,0,1
3658,16950.0,1,0.1825,D,D5,2.0,55000.0,debt_consolidation,NJ,0.21230000000000002,2.0,7.0,0,0
3659,3600.0,1,0.1527,C,C4,2.0,18000.0,debt_consolidation,FL,0.0333,1.0,2.0,0,0
3660,15000.0,1,0.1825,D,D5,5.0,64000.0,debt_consolidation,NJ,0.0313,0.0,4.0,0,0
3662,4950.0,1,0.11710000000000001,B,B3,10.0,19200.0,debt_consolidation,WI,0.2263,0.0,12.0,0,1
3663,5875.0,1,0.12689999999999999,B,B5,4.0,40000.0,debt_consolidation,OR,0.2394,0.0,9.0,0,0
3665,10000.0,1,0.0603,A,A1,3.0,102000.0,wedding,CT,0.0867,0.0,18.0,0,0
3666,3000.0,1,0.1629,D,D1,4.0,16080.0,vacation,CA,0.0709,1.0,4.0,1,0
3667,25000.0,0,0.2391,G,G4,7.0,200000.0,debt_consolidation,FL,0.0955,1.0,29.0,0,0
3668,35000.0,0,0.1242,B,B4,10.0,109592.0,debt_consolidation,NY,0.13720000000000002,0.0,15.0,0,1
3669,12000.0,0,0.1825,D,D5,7.0,64000.0,other,FL,0.1133,3.0,6.0,0,0
3670,5000.0,1,0.0603,A,A1,10.0,95000.0,debt_consolidation,CA,0.050499999999999996,0.0,14.0,0,0
3671,5825.0,1,0.0662,A,A2,0.0,12000.0,other,CA,0.11,0.0,6.0,0,0
3672,2000.0,1,0.079,A,A4,2.0,30000.0,debt_consolidation,MN,0.1008,0.0,6.0,0,0
3674,30000.0,0,0.1349,C,C1,10.0,60000.0,home_improvement,GA,0.2,1.0,10.0,0,0
3675,12500.0,1,0.079,A,A4,7.0,70000.0,credit_card,AZ,0.0713,0.0,10.0,0,0
3676,12000.0,1,0.0603,A,A1,0.0,125000.0,debt_consolidation,WA,0.067,0.0,7.0,0,0
3677,4600.0,1,0.0603,A,A1,0.0,27864.0,credit_card,NY,0.0917,0.0,9.0,0,0
3679,12000.0,1,0.0662,A,A2,0.0,50000.0,debt_consolidation,GA,0.1577,2.0,7.0,0,0
3680,1000.0,1,0.1629,D,D1,5.0,45727.2,other,IL,0.09029999999999999,2.0,9.0,0,0
3681,8000.0,1,0.0603,A,A1,9.0,35400.0,debt_consolidation,FL,0.0942,0.0,7.0,0,0
3682,7500.0,0,0.1242,B,B4,0.0,30000.0,debt_consolidation,NV,0.10279999999999999,0.0,5.0,0,0
3683,5800.0,1,0.1065,B,B2,1.0,27000.0,credit_card,PA,0.2391,0.0,8.0,0,0
3684,2400.0,1,0.08900000000000001,A,A5,3.0,40000.0,major_purchase,PA,0.1326,0.0,5.0,0,0
3687,6000.0,1,0.0603,A,A1,10.0,80000.0,other,CT,0.171,0.0,9.0,0,0
3688,24000.0,0,0.12689999999999999,B,B5,10.0,65000.0,other,TX,0.006500000000000001,1.0,5.0,0,0
3689,3825.0,1,0.1727,D,D3,4.0,14400.0,debt_consolidation,MI,0.1225,3.0,3.0,0,1
3690,10200.0,1,0.12689999999999999,B,B5,1.0,36000.0,wedding,AR,0.155,1.0,4.0,0,0
3691,17500.0,0,0.1864,E,E1,3.0,65000.0,debt_consolidation,NC,0.12240000000000001,0.0,4.0,0,1
3692,9250.0,1,0.079,A,A4,10.0,49200.0,debt_consolidation,PA,0.24559999999999998,1.0,9.0,0,0
3693,21500.0,1,0.0662,A,A2,3.0,137000.0,debt_consolidation,GA,0.0897,0.0,12.0,0,0
3694,4000.0,1,0.1427,C,C2,2.0,16800.0,renewable_energy,MD,0.1414,0.0,5.0,0,1
3695,35000.0,0,0.19030000000000002,E,E2,3.0,85000.0,debt_consolidation,PA,0.1782,0.0,13.0,0,1
3696,12000.0,0,0.203,E,E5,2.0,70000.0,debt_consolidation,WA,0.1323,2.0,7.0,0,0
3697,3200.0,1,0.1065,B,B2,3.0,44568.0,debt_consolidation,CA,0.061900000000000004,0.0,5.0,0,0
3698,5000.0,1,0.079,A,A4,1.0,76000.0,debt_consolidation,CA,0.1012,2.0,4.0,0,0
3699,4350.0,1,0.0603,A,A1,4.0,30000.0,credit_card,OH,0.1388,0.0,8.0,0,0
3700,7475.0,1,0.079,A,A4,3.0,53000.0,debt_consolidation,FL,0.1429,0.0,9.0,0,1
3701,2800.0,1,0.0751,A,A3,10.0,52800.0,other,CA,0.1375,1.0,5.0,0,1
3702,5300.0,1,0.079,A,A4,8.0,23340.0,debt_consolidation,TX,0.0967,0.0,3.0,0,0
3703,4000.0,1,0.08900000000000001,A,A5,0.0,40860.0,moving,PA,0.0611,0.0,6.0,0,1
3704,9000.0,1,0.0603,A,A1,10.0,35352.0,home_improvement,GA,0.0906,0.0,6.0,0,0
3706,12000.0,0,0.1242,B,B4,5.0,33000.0,debt_consolidation,OH,0.192,0.0,10.0,0,0
3707,16000.0,1,0.0603,A,A1,7.0,110000.0,major_purchase,OH,0.14859999999999998,2.0,7.0,0,0
3708,25000.0,0,0.1825,D,D5,6.0,80000.0,debt_consolidation,KS,0.1531,1.0,11.0,0,0
3709,15000.0,1,0.09910000000000001,B,B1,3.0,50000.0,other,WI,0.187,2.0,10.0,0,0
3710,20000.0,0,0.11710000000000001,B,B3,4.0,65000.0,credit_card,WA,0.1636,0.0,15.0,0,1
3711,2500.0,1,0.0751,A,A3,4.0,63554.4,major_purchase,OK,0.0882,1.0,7.0,0,0
3712,25600.0,1,0.1465,C,C3,6.0,60000.0,debt_consolidation,LA,0.1686,1.0,8.0,0,0
3713,15000.0,0,0.1825,D,D5,10.0,49000.0,wedding,CA,0.1425,0.0,12.0,1,0
3714,12000.0,1,0.0662,A,A2,4.0,82524.0,debt_consolidation,CA,0.20670000000000002,0.0,11.0,0,0
3715,35000.0,1,0.1427,C,C2,10.0,70000.0,debt_consolidation,NJ,0.1663,0.0,5.0,0,1
3716,11325.0,1,0.15960000000000002,C,C5,3.0,40000.0,debt_consolidation,CA,0.2259,1.0,5.0,0,0
3718,2500.0,1,0.0662,A,A2,4.0,61200.0,other,AZ,0.2612,1.0,11.0,0,0
3719,10625.0,1,0.079,A,A4,3.0,27900.0,credit_card,OH,0.21850000000000003,0.0,8.0,0,0
3720,14400.0,0,0.1864,E,E1,4.0,44000.0,debt_consolidation,CA,0.1211,3.0,4.0,0,1
3721,21250.0,0,0.1727,D,D3,7.0,150000.0,small_business,CA,0.1011,3.0,14.0,0,0
3722,35000.0,0,0.17579999999999998,D,D4,10.0,79000.0,debt_consolidation,CA,0.2195,0.0,5.0,0,1
3723,4000.0,1,0.1727,D,D3,4.0,43200.0,debt_consolidation,MO,0.10439999999999999,2.0,8.0,0,1
3724,3000.0,1,0.1242,B,B4,10.0,61200.0,other,CA,0.053899999999999997,1.0,3.0,0,0
3725,4800.0,1,0.1242,B,B4,5.0,42000.0,moving,NY,0.053099999999999994,0.0,8.0,0,0
3726,12000.0,0,0.09910000000000001,B,B1,10.0,50000.0,debt_consolidation,VA,0.0331,3.0,7.0,0,0
3727,12000.0,0,0.1727,D,D3,3.0,70000.0,debt_consolidation,PA,0.09210000000000002,3.0,14.0,0,1
3728,6000.0,1,0.079,A,A4,4.0,81360.0,debt_consolidation,FL,0.1499,0.0,9.0,1,0
3729,6000.0,1,0.12689999999999999,B,B5,1.0,44000.0,debt_consolidation,OH,0.1672,1.0,12.0,0,0
3730,14000.0,1,0.1242,B,B4,2.0,210000.0,debt_consolidation,NC,0.099,0.0,10.0,0,0
3731,22125.0,0,0.1349,C,C1,1.0,50000.0,debt_consolidation,WV,0.2743,0.0,6.0,0,1
3732,24000.0,0,0.12689999999999999,B,B5,10.0,85000.0,debt_consolidation,NY,0.18420000000000003,2.0,10.0,0,1
3733,12000.0,1,0.1065,B,B2,0.0,70000.0,debt_consolidation,NY,0.1445,0.0,6.0,0,0
3734,9450.0,1,0.0662,A,A2,3.0,25000.0,major_purchase,NY,0.2261,2.0,12.0,0,0
3735,8000.0,1,0.0603,A,A1,10.0,50000.0,home_improvement,UT,0.0797,0.0,9.0,0,0
3736,5600.0,1,0.15960000000000002,C,C5,10.0,75000.0,debt_consolidation,CA,0.1307,2.0,20.0,0,0
3737,30000.0,1,0.079,A,A4,9.0,155000.0,home_improvement,FL,0.0986,3.0,11.0,0,0
3738,23200.0,0,0.2089,F,F1,10.0,125000.0,debt_consolidation,AK,0.23370000000000002,1.0,15.0,0,0
3739,9300.0,0,0.1465,C,C3,0.0,30000.0,other,CA,0.1452,2.0,10.0,0,1
3740,15000.0,0,0.1427,C,C2,0.0,45000.0,debt_consolidation,CA,0.1832,1.0,10.0,0,0
3741,6075.0,1,0.11710000000000001,B,B3,0.0,23850.0,credit_card,TX,0.1545,0.0,5.0,1,0
3742,4000.0,1,0.1427,C,C2,6.0,50000.0,credit_card,FL,0.192,0.0,23.0,0,0
3743,4350.0,1,0.1527,C,C4,1.0,90000.0,credit_card,CA,0.12240000000000001,1.0,7.0,0,1
3744,11000.0,0,0.15960000000000002,C,C5,2.0,55000.0,small_business,NY,0.0055000000000000005,2.0,5.0,0,0
3745,5750.0,0,0.08900000000000001,A,A5,7.0,72000.0,debt_consolidation,CA,0.2182,0.0,10.0,0,0
3746,10375.0,0,0.08900000000000001,A,A5,8.0,50000.0,debt_consolidation,VA,0.18359999999999999,0.0,7.0,0,0
3747,9000.0,1,0.1427,C,C2,5.0,180000.0,home_improvement,TX,0.056100000000000004,0.0,6.0,0,0
3748,10000.0,0,0.1727,D,D3,5.0,46500.0,debt_consolidation,AZ,0.1471,1.0,11.0,1,0
3749,20000.0,1,0.11710000000000001,B,B3,0.0,43000.0,credit_card,NY,0.182,0.0,10.0,0,1
3750,16000.0,0,0.12689999999999999,B,B5,1.0,40000.0,debt_consolidation,NV,0.2148,0.0,7.0,0,0
3751,10000.0,1,0.08900000000000001,A,A5,10.0,60000.0,debt_consolidation,OR,0.0812,0.0,7.0,0,0
3752,10000.0,1,0.12689999999999999,B,B5,4.0,98000.0,major_purchase,TX,0.2412,1.0,21.0,0,0
3753,12875.0,1,0.1242,B,B4,10.0,35000.0,debt_consolidation,CA,0.2314,1.0,10.0,0,0
3754,4000.0,1,0.0603,A,A1,0.0,29120.0,credit_card,OK,0.0453,0.0,6.0,0,0
3755,1000.0,1,0.11710000000000001,B,B3,10.0,54000.0,car,CA,0.1527,0.0,9.0,0,0
3756,3500.0,1,0.1349,C,C1,9.0,65000.0,debt_consolidation,FL,0.22149999999999997,0.0,17.0,0,0
3757,10200.0,0,0.079,A,A4,9.0,73171.0,car,MD,0.0454,0.0,9.0,0,0
3758,8875.0,1,0.19030000000000002,E,E2,4.0,38200.0,home_improvement,FL,0.2469,0.0,25.0,0,0
